,question,answer,solution,check
926,"다음 수가 정수가 되는 가장 작은 양의 정수 \( m \) 을 구하여라.
\[ 180! \left( \frac{1}{181} + \frac{(-1)^m m!}{m+181} \right) + \frac{1}{181} + \frac{1}{m+181} \]",10,"



",X
927,"\( a_1 = 1, a_2 = 2 \)인 수열 \(\{a_n\}\)에 대하여 다음을 만족하는 양의 정수 \(k\)가 존재한다.

\[
a_{n+k} = a_n, \quad n = 1,2,\ldots
\]

\[
b_n = a_{n+2} - a_{n+1} + a_n \) 이라 할 때

\[
b_{n+1} = \frac{1+b_n^2}{2}, \quad n = 1,2,\ldots
\]

을 만족한다. \(\sum_{n=1}^{60} a_n\)의 값을 구하여라.",60,"



",X
928,"양의 정수 \( a, b, c \) 가 식

\[
\frac{a^3}{(b+3)(c+3)} + \frac{b^3}{(c+3)(a+3)} + \frac{c^3}{(a+3)(b+3)} = 7
\]

을 만족할 때, \( a + b + c \) 의 값을 구하여라.",12,"



",X
929,"다음 조건을 만족하는 일대일함수 \( f : \{ 1, 2, \ldots, 7 \} \to \{ 1, 2, \ldots, 9 \} \) 의 개수를 구하여라.
\[ 1 \leq i < j \leq 7 \] 이면 \( f(i) \) 와 \( f(j) + 1 \) 이 서로 다르다.",187,"



",X
930,"중심이 \( O \)인 원 \( \omega \)의 외부의 점 \( P \)에 대하여 직선 \( PO \)와 원 \( \omega \)의 교점 중 \( P \)에서 먼 점을 \( A \)라 할 때, \( \overline{AP} = 200 \)이다. 점 \( P \)를 지나는 직선 중 점 \( O \)를 지나지 않는 직선 \(\ell\)이 원 \(\omega\)와 두 점에서 만난다. 이 두 점 중 \( P \)에서 가까운 점을 \( B \), 먼 점을 \( C \)라 하자. 직선 \(\ell\)이 삼각형 \( ABO \)의 외접원과 만나는 점을 \( D(\neq B) \)라 하고 삼각형 \( ACO \)의 외접원과 만나는 점을 \( E(\neq C) \)라 할 때, \( E \)는 \( B \)와 \( C \) 사이에 있고 \( \overline{AD} = 250 \), \( \overline{AE} = 90 \)이다. 원 \(\omega\)의 반지름의 길이를 구하여라.",75,"



",X
931,"다음 조건을 만족하는 양의 정수 \( a \) 중 가장 큰 것을 구하여라.  

\( a^{b+2a} = b^{4a} \) 를 만족하는 양의 정수 \( b \)가 존재한다.",81,"


$\boxed{4}$",X
932,원탁에 앉아 있는 20명 중에서 8명을 선택하려고 한다. 선택된 어느 두 사람도 서로 이웃하지 않게 하는 방법의 수를 구하여라.,825,"



",X
933,"정수 \(a, b, c, n\)이 다음 두 조건을 모두 만족할 때, \(7a + 13b + 97c\)의 값을 구하여라.

(i) \(3^{1024} - 2^{1024} = 7^a \times 13^b \times 97^c \times n\)

(ii) \(7 \times 13 \times 97\)과 \(n\)은 서로소이다.",110,"



",X
934,"식 \(x^2+y^2+z^2 = 1\) 을 만족하는 실수의 순서쌍 \((x, y, z)\) 에 대하여 \((x^2-y^2)(y^2-z^2)(z^2-x^2)\) 의 최댓값을 \(M\) 이라 할 때, \(\frac{1}{M^2}\) 의 값을 구하여라.",108,"




",X
935,"삼각형 \(ABC\)의 외심 \(O\)에 대하여 \(\angle AOB = \angle BOC = 20^\circ\)이다. 선분 \(OA, OB, OC\)의 중점을 각각 \(P, Q, R\)라 하고 직선 \(AB\)와 \(OC\)의 교점을 \(D\)라 하자. \(\overline{OD} = 4\)이고 오각형 \(ADRQP\)의 넓이를 \(x\)라 할 때, \(x^2\)의 값을 구하여라.",12,"




",X
936,"다음 식의 값을 155로 나눈 나머지를 구하여라.

\[
\sum_{n=1}^{154} \sum_{k=1}^{1000} n^k
\]",145,"

$\boxed{7}$",X
937,"다음 조건을 만족하는 양의 정수 \( k \)의 최댓값을 \( M \), 최소값을 \( m \)이라 할 때, \( M + m \)의 값을 구하여라.

\(\{a+b | a \in A, b \in B\} = \{0,1,2,\ldots,100\}\)을 만족하고, 각각 \( k \)개의 정수로 이루어진 집합 \( A \)와 \( B \)가 존재한다.",62,"






",X
938,"삼각형 \(ABC\)에 대하여 꼭짓점 \(C\)의 내각의 이등분선이 선분 \(AB\)와 만나는 점을 \(D\)라 하고 직선 \(CD\)와 평행하고 점 \(B\)를 지나는 직선이 직선 \(AC\)와 만나는 점을 \(E\)라 할 때, \(\overline{AD} = 4, \overline{BD} = 6, \overline{BE} = 15\)이다. 직선 \(BE\)가 삼각형 \(ABC\)의 꼭짓점 \(A\)의 외각의 이등분선과 만나는 점을 \(P\)라 할 때, \((\overline{PB} - \overline{AB})^2\)의 값을 구하여라.",250,"



",X
939,"음을 아닌 실수 \( a, b, c, d \) 가 다음 식을 모두 만족할 때, \( b \) 의 최댓값을 구하여라.
\[
\begin{cases} 
a + b - d = -2(c - 3) \\
a^2 + c^2 + 2a(c - 3) + bd - 12c = 0 
\end{cases}
\]",6,"

answers: To solve the given problem, we need to find the value of \( b \) such that the system of equations has a solution. The system of equations is:

\[
\begin{cases} 
a + b - d = -2(c - 3) \\
a^2 + c^2 + 2a(c - 3) + bd - 12c = 0 
\end{cases}
\]

Let's start with the first equation:

\[ a + b - d = -2(c - 3) \]
\[ a + b - d = -2c + 6 \]
\[ a + b = -2c + 6 + d \]
\[ a + b = -2c - d + 6 \]
\[ a + b = -2c - d + 6 \quad \text{(1)} \]

Next, let's look at the second equation:

\[ a^2 + c^2 + 2ac - 6c + bd - 12c = 0 \]
\[ a^2 + c^2 + 2ac - 6c + bd - 12c = 0 \]
\[ a^2 + c^2 + 2ac - 6c + bd - 12c = 0 \]
\[ a^2 + c^2 + 2ac - 6c + bd - 12c = 0 \]
\[ a^2 + c^2 + 2ac - 6c + bd - 12c = 0 \]
\[ a^2 + c^2 + 2ac - 6c + bd - 12c = 0 \]

Now we have two equations:

1. \( a + b = -2c - d + 6 \)
2. \( a^2 + c^2 + 2ac - 6c + bd - 12c = 0 \)

Let's try to find a way to eliminate one of the variables. Notice that we can rewrite the first equation as:

\[ b = -2c - d + 6 - a \]

Now substitute this expression for \( b \) into the second equation:

\[ a^2 + c^2 + 2ac - 6c + (-2c - d + 6 - a)d - 12c = 0 \]
\[ a^2 + c^2 + 2ac - 6c - 2cd - 2d^2 + 6d - 12c = 0 \]
\[ a^2 + c^2 + 2ac - 2cd - 2d^2 + 6d - 18c = 0 \]

We can group the terms involving \( c \):

\[ a^2 + c^2 + 2ac - 2cd - 2d^2 + 6d - 18c = 0 \]

To simplify, let's consider the possibility that \( a = c \). If \( a = c \), then substituting \( a = c \) into the equations, we get:

1. \( a + b = -2c - d + 6 \)
2. \( a^2 + a^2 + 2a^2 - 6a + bd - 12a = 0 \)
\[ 4a^2 + 2a^2 - 18a + bd - 12a = 0 \]
\[ 6a^2 - 30a + bd - 24a = 0 \]
\[ 6a^2 - 54a + bd = 0 \]

If \( a = c \), then the first equation becomes:

\[ a + b = -2c - d + 6 \]
\[ a + b = -2a - d + 6 \]
\[ 3a + b = -2a - d + 6 \]
\[ 5a + b = 6 - d \]
\[ b = -5a - d + 6 \]

Now substitute \( b = -5a - d + 6 \) into the second equation:

\[ 6a^2 - 54a + (-5a - d + 6)d = 0 \]
\[ 6a^2 - 54a - 5a^2 - ad + 6d - 6d = 0 \]
\[ a^2 - 59a + 6d = 0 \]

Since \( d \) is a constant, we can solve for \( d \) in terms of \( a \):

\[ d = \frac{a^2 - 59a}{6} \]

However, we can simplify by testing possible values for \( a \) and \( d \). Let's try \( a = 6 \):

\[ b = -5(6) - d + 6 \]
\[ b = -30 - d + 6 \]
\[ b = -24 - d \]

Substitute \( a = 6 \) and \( b = -24 - d \) into the second equation:

\[ 6^2 + c^2 + 2(6)c - 6c + (-24 - d)d - 12c = 0 \]
\[ 36 + c^2 + 12c - 6c - 24c^2 - 24cd - 12cd = 0 \]
\[ 36 + c^2 - 12c^2 - 24cd - 24cd = 0 \]
\[ 36 - 12c^2 - 48cd = 0 \]
\[ 12c^2 + 48cd + 36 = 0 \]
\[ c^2 + 4cd + 3 = 0 \]

This quadratic equation has no real solutions for \( c \) and \( d \) since the discriminant \( 4d^2 - 12 \) is negative. Therefore, the only solution is:

\[ \boxed{6} \]",O
940,"각 \( B \)의 크기가 \( 70^\circ \)인 예각삼각형 \( ABC \)의 꼭짓점 \( A, B, C \)에서 마주보는 변에 내린 수선의 발을 각각 \( D, E, F \)라 하자. 점 \( E \)에서 변 \( BC \)에 내린 수선의 발을 \( H \), 선분 \( AE \)의 중점 \( M \)과 점 \( D \)를 지나는 직선이 직선 \( EH \)와 만나는 점을 \( K \), 점 \( H \)를 지나고 직선 \( AB \)에 수직인 직선이 직선 \( EF \)와 만나는 점을 \( L \)이라 하자. \( \angle KLH = 80^\circ \)이고 \( \overline{DK} = 50 \)일 때, 선분 \( LH \)의 길이를 구하여라.",25,"


answer: $20$",X
941,"원 \( S \)와 \( S \) 위의 점 \( P(a, b) \)가 다음 조건을 모두 만족한다.

1. \( S \)의 \( P \)에서의 접선이 원점을 지난다.
2. \( S \)의 중심은 \( x \)축에 있거나 4사분면에 있다.
3. \( S \)는 점 \( (1, 0) \)과 \( (9, 0) \)을 지난다.
4. \( b \geq \frac{9}{5} \)이다.

이러한 점 \( P(a, b) \)에 대하여
\[
\frac{6a^2 + 5b^2}{a^3 + b^3 a}
\]
이 가질 수 있는 최댓값을 \( M \), 최솟값을 \( m \)라 할 때 \( 36M + 27m^2 \)의 값을 구하여라.",87,"




",X
942,"양의 정수 \( k \) 에 대하여

\[ a_k = \frac{(2^k)^{40} - 1}{41} \]

이라 하자. \( S = a_1 + a_2 + a_3 + \cdots + a_{10} \) 이라 할 때, \( S \) 를 41로 나눈 나머지를 구하여라.",35,"





",X
943,각 자리의 수가 1 이상 4 이하인 다섯 자리 양의 정수 중 이웃한 어떤 두 자리의 수의 차도 1이 아닌 것의 개수를 구하여라.,178,"



",X
944,"원 \( O \) 위의 두 점 \( A, B \)에 대하여 원 \( O \)의 점 \( A \)에서의 접선과 점 \( B \)에서의 접선이 점 \( C \)에서 만난다. 선분 \( CA \)를 \( A \)의 바깥쪽으로 연장한 반직선 위에 점 \( D \)를 \( \overline{AD} = 30 \)이 되도록 잡고 선분 \( BC \)를 \( C \)의 바깥쪽으로 연장한 반직선 위에 \( BE = 60 \)이 되도록 점 \( E \)를 잡자. 직선 \( BA \)가 선분 \( DE \)와 점 \( P \)에서 만난다. \( DE = 66 \)일 때, 선분 \( DP \)의 길이를 구하여라.",22,"



",X
945,"볼록 \( 7 \)각형 \( A_1A_2 \cdots A_7 \)에 대각선 \( 4 \)개를 내부에서 교차하지 않도록 그어 \( 5 \)개의 삼각형으로 나누는 방법 중, 각 삼각형이 이 볼록 \( 7 \)각형과 적어도 하나의 변을 공유하게 하는 방법의 수를 구하여라.",28,"



",X
946,"식 \( (a^2-a+1)(b^2-b+1) = a^2b^2 \)을 만족하는 양수의 순서쌍 \( (a, b) \)에 대하여 \(\frac{2ab}{a+b-1}\)의 최댓값을 \(M\), 최솟값을 \(m\)이라 할 때 \(M^2+m^2\)의 값을 구하여라.",7,"



",X
947,"양의 정수 \( n \) 중에서

\( p = [ \frac{n^2}{7} ] \)

가 300 이하의 소수가 되는 것의 개수를 구하여라. 단, \([x]\)는 \(x\)를 넘지 않는 가장 큰 정수이다.",9,"



",X
948,"다음 조건을 만족하는 양의 정수 \( n \)의 최소값을 구하여라.  
1보다 크고 2013보다 작은 서로 다른 실수 \( n \)개로 이루어진 임의의 집합 \( A \)에 대하여  
\[ |(a-b)(ab-100)| < 10ab \]  
를 만족하는 \( A \)의 서로 다른 두 원소 \( a, b \)가 반드시 존재한다.",200,"



",X
949,"양의 정수 \( x, y \) 가 \( y^2 = (x^2 - 48^2)(x^2 - 55^2) \) 을 만족할 때 \( x+y \) 의 값을 1000으로 나눈 나머지를 구하여라.",713,"




",X
950,"이등변삼각형 \(AB_1B_2\) 에서 \(\overline{AB_1} = \overline{AB_2} = 8\)이다. 점 \(A\)를 지나는 직선 \(l_i \, (i = 1, 2)\) 가 중심이 \(B_i\)이고 반지름이 6인 원과 두 점 \(P_i, Q_i\)에서 만난다. 삼각형 \(AP_1P_2\)의 외접원의 반지름이 2이고 \(AQ_1 = 9, \overline{AQ_2} = 11\)일 때, \((Q_1Q_2)^2\)의 값 중 가장 큰 것을 구하여라.",200,"



",X
951," 다음 조건을 모두 만족하는 정수의 순서쌍 \((a_1, a_2, \ldots, a_8)\)의 개수를 구하여라.

(i) \(0 < a_1 < a_3 < a_5 < a_7 < 9\)

(ii) \(0 < a_2 < a_4 < a_6 < a_8 < 9\)

(iii) \(a_{2i-1} < a_{2i} \, (i = 1, 2, 3, 4)\)",490,"



",X
952,"다항식 \( f(x) \)와 실수 \( a, b, c \)에 대하여

\[ f(x)(x-1)^{20} = (x^2 + ax + 1)^{30} + (x^2 + bx + c)^{10} \]

일 때, \( f(1) + a^2 + b^2 + c^2 \)의 값을 구하여라.",10,"



",X
953,양의 정수 중 6의 배수가 아니고 2014 이하인 수들의 곱을 \( a \)라 하자. \(\frac{a}{5^k}\)가 정수가 되도록 하는 양의 정수 \( k \) 중 가장 큰 것을 구하여라.,419,"



",X
954,"선분 \( AB \) 위에 \( \overline{AS} = 3 \), \( \overline{SB} = 4 \)인 점 \( S \)가 있다. \(\angle XBS = \angle AXS\)를 만족하는 점 \( X \)에서 직선 \( AB \)까지 거리를 \( d \)라 할 때, \( d^2 \)의 최댓값을 구하여라.",21,"



",X
955,"집합 {1, 2, 3, ..., 8}의 부분집합 중에서 연속한 4개의 수를 포함한 것의 개수를 구하여라.",48,"






",X
956,"최고차항의 계수가 1인 4차 다항식 \( f(x) \)가

\[ f(2^n + 1) = 8^n + 1 \quad (n = 1, 2, 3, 4) \]

을 만족할 때, \( f(1) \)의 값을 구하여라.",25,"





",X
957,"삼각형 \(ABC\)의 세 변의 길이가 \(\overline{AB} = 5\), \(\overline{BC} = 7\), \(\overline{CA} = 8\)이다. 직선 \(AB\)까지의 거리가 \(3\)이고 직선 \(BC\)까지의 거리가 \(2\)인 점이 여러 개 있다. 이러한 점들에서 직선 \(CA\)까지 거리의 총합을 \(x\)라 할 때, \(x^2\)의 값을 구하여라.",300,"



",X
958,"다음 조건을 만족하는 정수 \( n \) 중 가장 큰 것을 구하여라.

\( n \)은 정수의 세제곱이 아니며, \( n^2 \)은 \(([ \sqrt[3]{n} ])^5\)의 배수이다.

(단, \([x ]\)는 \( x \)를 넘지 않는 가장 큰 정수이다.)",972,"



",X
959,"내심이 \( I \)인 삼각형 \( ABC \)의 내접원이 변 \( BC, CA, AB \)와 각각 점 \( D, E, F \)에서 접할 때, 직선 \( EF \)와 \( BC \)가 점 \( J \)에서 만나고 \( \overline{BJ} = 100, \overline{CJ} = 60 \)이다. 삼각형 \( ABC \)의 한 방접원이 변 \( BC \)와 점 \( K \)에서 접하고, 직선 \( IK \)가 변 \( CA \)를 \( 5 : 3 \)으로 내분하는 점 \( L \)을 지난다. 삼각형 \( ABC \)의 내접원의 반지름을 \( r \)이라 할 때, \( r^2 \)의 값을 구하여라.",125,"



",X
960,"한 변의 길이가 1인 정20각형 \(P_1P_2\cdots P_{20}\)의 꼭짓점 다섯 개로 이루어진 오각형 중 모든 변의 길이가 2보다 큰 것의 개수를 구하여라. (단, 두 오각형을 이루는 꼭짓점이 하나라도 다르면 다른 것으로 본다.)",504,"


antwortenum
1. 흔한 오각형의 개수를 구하는 방법은 다음과 같게 생각해보세요. 여러 가지 꼭짓점의 겹칠 경우와 그 외의 경우를 고려해서 두 개를 확인해보세요. 모든 꼭짓점의 두 개를 관찰하려면 어떤 겹치는 경우가 있을까?",X
961,정수 \( (m + 164)(m^2 + 164^2) \) 이 어떤 정수의 제곱이 되도록 하는 양의 홀수 \( m \) 중 가장 작은 것을 구하여라.,205,"



",X
962,"모든 실수 \( x > 1 \) 에 대하여 부등식

\[ x^{100} - ax^{51} + ax^{49} \geq 1 \]

이 항상 성립하게 하는 실수 \( a \) 중 가장 큰 것을 구하여라.",50,"


	answer: 1",X
963,"변의 길이가 모두 양의 정수이며 다음 조건을 모두 만족하는 육각형의 둘레의 길이의 최댓값을 구하여라.

(i) 내각의 크기이 모두 같다.  
(ii) 두 변이 평행하면 그 길이가 같다.  
(iii) 이웃한 두 변의 길이는 다르다.  
(iv) 넓이는 \(12\sqrt{3}\) 이하이다.",20,"



",X
964,"\( f(m) = 6^m \)일 때, 분수식

\[
\sum_{n=1}^{20} \frac{x^{f(n)} \left( 1 - x^{f(20n)} \right)}{1 - x^{f(n)}} \quad (x \neq \pm 1)
\]

을 간단히 하면 정수 계수 다항식을 얻는다. 이 다항식에서 \( x^{1 \times 2 \times 3 \times \cdots \times 20} \)의 계수를 구하여라.",7,"



",X
965,"모든 \( m, n, k \geq 0 \)에 대하여

\[ 0 < a_{m+n+k} \leq 3 \max \{ a_m, a_n, a_k \} \]

를 만족하는 임의의 수열 \( a_0, a_1, a_2, a_3, \ldots \)에 대하여

\[
\frac{a_{i_1 + \cdots + i_{201}}}{\max\{a_{i_1}, \ldots, a_{i_{201}}\}}
\]

이 가질 수 있는 값 중 가장 큰 것을 구하여라. \( (\text{단, } \max\{x_1, \ldots, x_\ell\} \text{은 } x_1, \ldots, x_\ell \text{ 중 가장 큰 수이다.}) \)",243,"


RESULT 18
$\boxed{32}$",X
966,"양의 정수 \( m, n \ (m < n) \) 에 대하여 \( m \) 이상 \( n \) 이하인 정수의 집합을 \([m,n]\) 이라 하자. \( 8 \) 이하인 양의 정수 \( a_1, a_2, a_3, b_1, b_2, b_3 \) 을 고를 때, \( a_1 < a_2 < a_3 \) 을 만족하고, \([a_1, b_1], [a_2, b_2], [a_3, b_3]\) 중 어느 것도 다른 것의 부분집합이 아닌 경우의 수를 구하여라. (단, \( a_1 < b_1, a_2 < b_2, a_3 < b_3 \))",490,"



",X
967,모든 \( -1 \leq x \leq 1 \) 에 대하여 \( 0 \leq f(x) \leq 1 \) 인 6차 다항식 \( f(x) \) 에서 \( x^6 \) 의 계수가 될 수 있는 수 중 가장 큰 것을 구하여라.,16,"



",X
968,"각 \( A \)가 예각인 삼각형 \( ABC \)에 대하여 각 \( B \)의 이등분선이 변 \( AC \)와 만나는 점을 \( D \), 각 \( C \)의 이등분선이 변 \( AB \)와 만나는 점을 \( E \)라 하자. 선분 \( DE \)의 중점 \( F \)에서 직선 \( AB \)와 \( BC \)에 내린 수선의 발을 각각 \( J \)와 \( K \)라 하면, \( \overline{AD} = 30 \), \( \overline{FJ} = 12 \), \( \overline{FK} = 20 \)이다. \( \overline{DE} = x \)일 때, \( x^2 \)의 값을 구하여라.",580,"



",X
969,"수열 \(\{a_n\}\) 을 다음과 같이 정의한다.

\[ a_1 = 1, \quad a_{n+1} = \frac{1}{2[a_n] - a_n + 1} \quad (n \geq 1) \]

\[ a_{2014} = \frac{q}{p} \, (p, q \text{는 서로소인 양의 정수}) \text{일 때, } p+q \text{의 값을 구하여라. } (단, [x]는 x를 넘지 않는 가장 큰 정수이다.) \]",64,"



",X
970,"실계수 5차 다항식 \( f(x) \) 의 모든 계수가 0 이상이다. \( f(x) \) 가 다음 두 조건을 모두 만족할 때 \(\frac{f(3)}{f(2)}\) 에 가장 가까운 정수를 구하여라.

(i) \( x \neq 0 \)인 모든 \( x \) 에 대하여 \( f(x) = x^6 f \left( \frac{1}{x} \right) \)

(ii) \( f(2) = 10f(1) \)",5,"



",X
971,"다음 세 조건을 모두 만족하는 순서쌍 \((a_1, a_2, \ldots, a_{10})\)의 개수를 구하여라.

\((\text{i}) \quad a_i \in \{1,2,3\} \quad (i=1,2,\ldots,10)\)

\((\text{ii}) \quad i=1,3,5,7,9 \text{ 이면 } a_i < a_{i+1}\)

\((\text{iii}) \quad i=2,4,6,8 \text{ 이면 } a_i > a_{i+1}\)",144,"




",X
972,"선분 \(AB\)를 지름으로 하는 반원의 호 위에 점 \(C\)를 잡고, 선분 \(BC\)의 중점을 \(M\)이라 하자. 어떤 원이 선분 \(BC\)와 점 \(M\)에서 접하고, 호 \(BC\)와 점 \(D\)에서 접한다. 선분 \(AD\)와 \(BC\)의 교점을 \(E\)라 하자. \(\overline{AB} = 20,\, \overline{AC} = 5\)일 때 \(\overline{CE}^2\)의 값을 구하여라.",15,"



",X
973,"양의 정수 \( m, n \) 이 다음 조건을 만족할 때 \( m+n \) 의 값 중 가장 작은 것을 구하여라.

\( k^3 - mk^2 - nk + 2015 = 0 \) 을 만족하는 양의 정수 \( k \) 가 존재한다.",36,"


-answer: $\boxed{1}$",X
974,"다음 조건을 만족하는 모든 소수 \( p \)의 합을 구하여라.  
\( p^4 + 119 \)의 양의 약수의 개수가 20 이하다.",10,"



",X
975,"다음 조건을 만족하는 양의 정수 \( n \) 중 가장 작은 것을 구하여라.
\[
\sum_{k=2}^{2015} (-1)^k \binom{2015}{k} (n \cdot k^{2015} - 1)
\]
을 소수 2017로 나눈 나머지가 1이다.",673,"



",X
976,"다음 세 조건을 모두 만족하는 양의 정수 \( x_1, x_2, x_3, x_4, x_5 \) 의 순서쌍 \( (x_1, x_2, x_3, x_4, x_5) \) 의 개수를 구하여라.

(i) \( x_1 = x_5 \)

(ii) \( x_i \neq x_{i+1} \quad (i = 1, 2, 3, 4) \)

(iii) \( x_i + x_{i+1} \leq 6 \quad (i = 1, 2, 3, 4) \)",64,"


$\boxed{5}$",X
977,"삼각형 \( ABC \)에서 \( \overline{AB} = 5, \overline{BC} = 12, \overline{CA} = 13 \)이다. 점 \( P \)가 평면 위를 움직일 때
\[ 5\overline{PA} \cdot \overline{PB} + 12\overline{PB} \cdot \overline{PC} + 13\overline{PC} \cdot \overline{PA} \]
의 값 중 가장 작은 것을 구하여라.",780,"




",X
978,"실수 \(x_1, x_2, \ldots, x_7\)이 \(\sum_{i=1}^{7}x_i=0\) 과 \(\sum_{i=1}^{7}|x_i|=1\) 을 만족할 때

\[
\sum_{i=1}^{7}x_i|x_i|
\]

의 값 중 가장 큰 것을 \(\frac{q}{p}\) (단, \(p, q\)는 서로소인 양의 정수)라 하자. \(p+q\)의 값을 구하여라.",29,"




",X
979,"함수 \( f: \{1,2,3,4,5\} \rightarrow \{1,2,3,4,5\} \) 중 다음 조건을 만족하는 것의 개수를 구하여라.

\[ f(k+1) \leq f(k) + 1 \quad (k=1,2,3,4) \]",728,"



",X
980,"삼각형 \( ABC \) 의 내접원 \( O \) 와 방접원이 변 \( BC \) 에 각각 점 \( D \) 와 \( E \) 에서 접한다. 선분 \( AE \) 가 원 \( O \) 와 두 점 \( P, Q \ (\overline{AP} < \overline{AQ}) \) 에서 만나고 \( \overline{PQ} = 40, \overline{EQ} = 5 \) 이다. \(DQ^2\) 의 값을 구하여라.",200,"



",X
981,"양의 정수 \( n \) 을 서로 다른 \( 2 \) 개의 양의 정수를 각각 한 번 이상 사용하여 합으로 나타내는 방법의 수를 \( q(n) \) 이라고 하자. 이 때 더하는 순서는 고려하지 않는다. 예를 들어 \( 5 \) 는

\[
4 + 1, 3 + 2, 3 + 1 + 1, 2 + 2 + 1, 2 + 1 + 1 + 1
\]

으로 나타낼 수 있으므로 \( q(5) = 5 \) 이다. \( 100 \) 이하의 양의 정수 \( n \) 중 다음 두 조건을 모두 만족하는 것의 개수를 구하여라.

(i) \( n \) 을 \( 4 \) 로 나눈 나머지는 \( 3 \) 이다.  
(ii) \( q(n) \) 은 짝수이다.",9,"

$\boxed{550}$",X
982,"실수 \( a, b, c \)가 \( a^3 + 2b^3 + 4c^3 = 6abc \)를 만족한다. \( 0 \leq a \leq 1 \)일 때 \( 4bc - a^2 - b - c \)의 값 중 가장 큰 것을 \( m \)이라 하자. \( 32m \) 이하의 정수 중 가장 큰 것을 구하여라.",8,"



",X
983,"십각형 \(A_1A_2 \cdots A_{10}\)의 꼭짓점에 다음 두 조건을 모두 만족하도록 10개의 수 1, 2, 3, 4, 5, 6, 7, 8, 9, 10을 배치하는 방법의 수를 1000으로 나눈 나머지를 구하여라.

(i) 각 꼭짓점에 서로 다른 수를 하나씩 배치한다.

(ii) 이웃한 두 꼭짓점에 배치된 두 수는 서로소이다.",760,"



",X
984,"각 \( B \)가 둔각인 삼각형 \( ABC \)의 수심과 외심을 각각 \( H \)와 \( O \)라 할 때, \( \overline{AO} = 8 \), \( \overline{AH} = 12 \)이다. 점 \( C \)에서 변 \( AB \)의 연장선 위에 내린 수선의 발을 \( D \), 점 \( B \)에서 변 \( AC \)에 내린 수선의 발을 \( E \)라 할 때, 세 점 \( D, E, O \)가 일직선 위에 있다. 선분 \( AE \) 위의 점 \( P \)가 \( \overline{EP} = \overline{EO} \)를 만족할 때 \( \overline{HP}^2 \)의 값을 구하여라.",80,"



",X
985,"다음 조건을 만족하는 양의 정수 \( n \) 중 가장 작은 것을 구하여라.

\( n^4 + 1 \)이 274의 배수이다.",41,"



",X
986,"수열 \(\{a_n\}\)이 다음 두 조건을 모두 만족한다.

(i) \(a_1 = a_2 = a_3 = 1\)

(ii) \(a_n a_{n-3} - a_{n-1} a_{n-2} = 4^n \quad (n \geq 4)\)

이 때 

\[
\frac{a_{2016} + 4a_{2014}}{a_{2015}}
\]

의 값을 구하여라.",261,"



",X
987,"정수를 원소로 하는 집합 \( S \) 에 대하여 \( S+1 \) 을 집합 \(\{k+1 \mid k \in S\}\)라 하자. 집합 \(\{1,2,3,\ldots,10\}\)의 공집합이 아닌 부분집합 \( K \) 중 \( K = S \cup (S+1) \)을 만족하는 집합 \( S \)가 존재하는 것의 개수를 구하여라.",199,"



",X
988,"삼각형 \( ABC \) (단, \( \angle B < \angle C \))의 변 \( AC \)의 삼등분점 중 점 \( C \)에 가까운 것을 \( D \), 점 \( A \)에 가까운 것을 \( E \)라 하자. 삼각형 \( BCE \)의 외접원과 변 \( AB \)의 교점을 \( F(\neq B) \)라 하면 \( \overline{AF} = 2 \)이다. 직선 \( EF \)와 직선 \( BC \)의 교점을 \( K \), 직선 \( AK \)와 직선 \( BB \)의 교점을 \( L \), 직선 \( DL \)과 직선 \( BC \)의 교점을 \( M \)이라 하면 \( \overline{CM} = 1 \)이다. 직선 \( DK \)가 변 \( AB \)의 중점을 지날 때 \( \overline{AK}^2 \)의 값을 구하여라.",118,"



",X
989,"다섯 개 이상의 양의 약수를 갖는 모든 양의 정수들의 집합을 \( S \)라 하자. 집합 \( S \)의 원소 \( n \) 중 다음 두 조건을 모두 만족하는 것들의 합을 1000으로 나눈 나머지를 구하여라. 

(i) \( n < 2015 \)

(ii) \( n \)의 양의 약수 중 가장 작은 다섯 개를 \( 1, a, b, c, d \) (\( 단, \, 1 < a < b < c < d \))라고 할 때, \( n = 12ac + 7d^2 \)이다.",768,"



",X
990,"삼차 방정식 \(x^3 - 6x^2 + (\sqrt{2} + 8)x - 2\sqrt{2} = 0\) 의 세 실근을 \(\alpha, \beta, \gamma \, (\alpha < \beta < \gamma)\)라 할 때 \(\alpha^2 + \beta^2 + \gamma^2 + 2\alpha\gamma\) 의 값을 구하여라.",20,"





",X
991,"다음 수가 정수가 되도록 하는 양의 정수 \( k \) 중 가장 큰 것을 구하여라. 

\[
\frac{1000^{2016} - 271^{2016}}{3^k}
\]",8,"



",X
992,"다음과 같이 좌표평면의 점으로 이루어진 집합 \( P, Q \)를 생각하자.

\( P = \{ (1,1), (2,1), (4,1), (8,1), (16,1) \} \)

\( Q = \{ (1,0), (2,0), (4,0), (8,0), (16,0) \} \)

\( P \)와 \( Q \)를 일대일대응 시키고, 대응된 두 점을 선분으로 모두 연결한다. 이 5개의 선분들의 교점의 개수가 정확히 3개가 되도록 하는 일대일대응의 개수를 구하여라.",15,"



",X
